user_id,email,first_name,last_name,department,role,phone,is_active,created_at,last_login,login_count,position,employee_id,salary_range,location
337,user337@gmail.com,Olga,Guzmán,Rectoría,solicitante,+52 682 746 4746,True,2025-09-19 18:07:22,,0,Gerente de comercios al por mayor y al por menor,EMP00000337,,
338,user338@yahoo.com,Indira,Toledo,Finanzas,solicitante,+52 313 217 9995,True,2025-04-19 03:30:44,,0,Profesional de relaciones públicas,EMP00000338,,
339,user339@yahoo.com,Francisca,Muñiz,Jurídico,solicitante,+52 916 571 3060,True,2024-11-26 00:39:43,,0,Carnicero,EMP00000339,,
340,user340@hotmail.com,Gloria,Corrales,Jurídico,solicitante,+52 865 598 8296,True,2025-05-18 09:55:15,,0,Herrero,EMP00000340,,
341,user341@yahoo.com,Amalia,Chapa,Comunicación,solicitante,+52 895 149 1035,True,2025-07-05 00:33:34,,0,Operador de instalaciones mineras,EMP00000341,,
342,user342@hotmail.com,Daniel,Lara,Seguridad,solicitante,+52 596 460 9564,True,2024-11-15 19:28:20,,0,Trabajador de explotaciones de acuicultura,EMP00000342,,
343,user343@icloud.com,Aida,Duarte,Servicios Escolares,solicitante,+52 582 214 5815,True,2025-06-24 23:54:51,,0,Especialista en métodos pedagógicos,EMP00000343,,
344,user344@outlook.com,Isabel,Curiel,Rectoría,solicitante,+52 322 598 8282,True,2025-04-24 10:54:31,,0,Practicante paramédico,EMP00000344,,
345,user345@live.com,Norma,Zúñiga,Desarrollo Académico,solicitante,+52 803 144 9363,True,2024-10-08 12:03:13,,0,Técnico en química industrial,EMP00000345,,
346,user346@outlook.com,Martha,Mares,Recursos Humanos,solicitante,+52 790 230 3819,True,2025-04-21 19:40:27,,0,Tenedor de libros,EMP00000346,,
347,user347@yahoo.com,Cristian,Páez,Compras,solicitante,+52 866 211 5483,True,2025-05-28 06:54:12,,0,Operador de autoelevadoras,EMP00000347,,
348,user348@live.com,Emiliano,Ledesma,Servicios Escolares,solicitante,+52 307 857 1620,True,2024-10-11 01:50:42,,0,Controlador de tráfico aéreo,EMP00000348,,
349,user349@gmail.com,Mariana,Mayorga,Almacén,solicitante,+52 739 520 6786,True,2025-05-14 12:09:45,,0,Profesional de nivel medio de medicina tradicional y alternativa,EMP00000349,,
350,user350@icloud.com,Blanca,Zúñiga,Almacén,solicitante,+52 935 473 2714,True,2025-07-31 09:19:47,,0,Operador de máquinas para fabricar productos de material plástico,EMP00000350,,
351,user351@utvt.edu.mx,Darío,Avilés,Comunicación,solicitante,+52 710 984 8105,True,2025-02-17 05:42:51,,0,Director de empresas de construcción,EMP00000351,,
352,user352@yahoo.com,Elisa,Medina,Dirección Académica,solicitante,+52 661 961 1535,True,2025-05-19 18:36:56,,0,Abogado,EMP00000352,,
353,user353@yahoo.com,Patricia,Villa,Finanzas,solicitante,+52 798 641 7280,True,2025-04-13 12:45:22,,0,Organizador de conferencias y eventos,EMP00000353,,
354,user354@yahoo.com,Emiliano,Concepción,Rectoría,solicitante,+52 318 843 4682,True,2025-04-05 00:26:20,,0,Profesor de enseñanza secundaria,EMP00000354,,
355,user355@outlook.com,Roberto,Badillo,Comunicación,solicitante,+52 395 198 6743,True,2025-04-09 10:57:15,,0,Supervisor de tiendas y almacenes,EMP00000355,,
356,user356@icloud.com,Octavio,Mojica,Servicios Escolares,solicitante,+52 431 105 7819,True,2024-10-31 20:32:05,,0,Delineante,EMP00000356,,
357,user357@outlook.com,Bianca,Cotto,Dirección Académica,solicitante,+52 996 239 6980,True,2025-01-16 19:23:54,,0,Operario de la elaboración de productos lácteos,EMP00000357,,
358,user358@hotmail.com,Asunción,Sauceda,Jurídico,solicitante,+52 703 688 4079,True,2025-02-13 20:51:26,,0,Instructor de educación física y actividades recreativas,EMP00000358,,
359,user359@outlook.com,Estefanía,Gamez,Calidad,solicitante,+52 607 646 6103,True,2025-10-01 08:55:06,,0,Modisto,EMP00000359,,
360,user360@icloud.com,Eugenia,Lucero,Desarrollo Académico,solicitante,+52 162 230 7466,True,2025-05-19 02:21:32,,0,Pescadero,EMP00000360,,
361,user361@live.com,Cynthia,Valles,Comunicación,solicitante,+52 177 880 6489,True,2025-05-24 08:54:43,,0,Regulador y operador de máquinas y herramientas,EMP00000361,,
362,user362@live.com,Elsa,Jaramillo,Vinculación,solicitante,+52 287 221 7356,True,2025-07-22 02:07:56,,0,Empleado de servicios de apoyo a la producción,EMP00000362,,
363,user363@utvt.edu.mx,Yeni,Lozada,Sistemas y TI,solicitante,+52 187 290 8772,True,2025-08-31 10:55:35,,0,Mandader,EMP00000363,,
364,user364@icloud.com,Yuridia,Hidalgo,Transporte,solicitante,+52 616 801 1078,True,2025-05-29 17:16:51,,0,Administrador de sistemas,EMP00000364,,
365,user365@gmail.com,Ana María,Preciado,Biblioteca,solicitante,+52 630 477 8609,True,2025-01-09 02:29:33,,0,Vendedor puerta a puerta,EMP00000365,,
366,user366@hotmail.com,Roberto,Garay,Seguridad,solicitante,+52 329 703 9310,True,2025-02-22 05:16:25,,0,Encuadernador,EMP00000366,,
367,user367@hotmail.com,Conchita,Garibay,Transporte,solicitante,+52 129 713 7689,True,2025-02-06 14:58:42,,0,Operador de instalaciones de tratamiento de agua,EMP00000367,,
368,user368@gmail.com,Bernabé,Rivas,Planeación,solicitante,+52 640 810 6907,True,2024-11-30 22:44:01,,0,Pintor y empapelador,EMP00000368,,
369,user369@utvt.edu.mx,Julia,Prado,Comunicación,solicitante,+52 714 760 3297,True,2025-02-07 05:16:51,,0,Oficial de cubierta,EMP00000369,,
370,user370@icloud.com,Hermelinda,Razo,Desarrollo Académico,solicitante,+52 716 596 4045,True,2025-04-08 06:42:49,,0,Maleter,EMP00000370,,
371,user371@hotmail.com,Héctor,Lira,Vinculación,solicitante,+52 569 203 7711,True,2025-02-18 09:10:54,,0,Secretario jurídicos,EMP00000371,,
372,user372@icloud.com,Sandra,Olivares,Jurídico,solicitante,+52 711 977 7075,True,2024-11-26 00:46:52,,0,Lavador de vehículos,EMP00000372,,
373,user373@outlook.com,Concepción,Vallejo,Mantenimiento,solicitante,+52 192 964 8385,True,2025-05-12 01:47:39,,0,Director de políticas y planificación,EMP00000373,,
374,user374@gmail.com,José María,Vásquez,Planeación,solicitante,+52 290 189 6625,True,2024-11-18 04:50:03,,0,Profesional de nivel medio de servicios estadísticos o matemáticos,EMP00000374,,
375,user375@icloud.com,Roberto,Santiago,Dirección Académica,solicitante,+52 301 600 2204,True,2025-01-08 15:27:18,,0,Gerente de hoteles o restaurantes,EMP00000375,,
376,user376@hotmail.com,Lorenzo,Soliz,Sistemas y TI,solicitante,+52 148 138 3231,True,2025-06-19 02:54:10,,0,Especialista en formación del personal,EMP00000376,,
377,user377@outlook.com,Octavio,Salgado,Dirección Académica,solicitante,+52 601 728 8032,True,2024-10-02 12:57:34,,0,Empleado de ventanillas de informaciones,EMP00000377,,
378,user378@yahoo.com,Andrea,Marín,Desarrollo Académico,solicitante,+52 462 315 1939,True,2025-04-02 00:18:00,,0,"Supervisor de mantenimiento y limpieza en oficinas, hoteles y otros establecimientos",EMP00000378,,
379,user379@live.com,Adalberto,Ruelas,Sistemas y TI,solicitante,+52 835 199 2488,True,2025-03-14 14:33:16,,0,Supervisor de tiendas y almacenes,EMP00000379,,
380,user380@outlook.com,Camila,Suárez,Biblioteca,solicitante,+52 342 965 9717,True,2025-01-03 23:14:21,,0,Agente de aduanas,EMP00000380,,
381,user381@utvt.edu.mx,Nancy,León,Recursos Humanos,solicitante,+52 758 724 6033,True,2025-06-20 16:11:18,,0,Educador para necesidades especiales,EMP00000381,,
382,user382@outlook.com,Oswaldo,Serna,Rectoría,solicitante,+52 335 236 7003,True,2025-06-06 04:55:21,,0,Perforador y sondista de pozos,EMP00000382,,
383,user383@icloud.com,Dolores,Galindo,Transporte,solicitante,+52 932 607 4505,True,2025-04-26 00:16:41,,0,Estadístico,EMP00000383,,
384,user384@yahoo.com,Genaro,Chapa,Seguridad,solicitante,+52 974 187 6914,True,2024-10-11 10:56:50,,0,Agrónomo,EMP00000384,,
385,user385@yahoo.com,Dalia,Arredondo,Dirección Administrativa,solicitante,+52 767 586 1781,True,2025-04-21 16:59:13,,0,"Operador de máquinas de preparación de fibras, hilado y devanado",EMP00000385,,
386,user386@gmail.com,Linda,Jáquez,Jurídico,solicitante,+52 188 631 4502,True,2024-11-16 18:59:07,,0,Operador de instalaciones de refinación de petróleo y gas natural,EMP00000386,,
387,user387@gmail.com,Víctor,Niño,Rectoría,solicitante,+52 818 715 8236,True,2024-11-01 04:30:19,,0,Acarreador de agua,EMP00000387,,
388,user388@outlook.com,Beatriz,Hurtado,Compras,solicitante,+52 818 891 9229,True,2025-06-01 05:24:07,,0,Instructor en tecnologías de la información,EMP00000388,,
389,user389@utvt.edu.mx,Alejandra,Miramontes,Jurídico,solicitante,+52 671 239 3008,True,2024-10-18 21:20:36,,0,Músico,EMP00000389,,
390,user390@icloud.com,Porfirio,Polanco,Finanzas,solicitante,+52 114 532 7062,True,2024-12-27 09:07:10,,0,Mecánico-montador de instalaciones de refrigeración y climatización,EMP00000390,,
391,user391@icloud.com,Óscar,Aguayo,Vinculación,solicitante,+52 127 641 9857,True,2025-01-12 00:47:10,,0,Técnico forestal,EMP00000391,,
392,user392@icloud.com,Paulina,Chacón,Investigación,solicitante,+52 142 457 5547,True,2025-07-13 05:09:26,,0,Operador de máquinas de movimiento de tierras,EMP00000392,,
393,user393@outlook.com,Héctor,Alfaro,Comunicación,solicitante,+52 672 186 3421,True,2025-05-04 00:02:18,,0,Impresor,EMP00000393,,
394,user394@live.com,Marisela,Negrón,Sistemas y TI,solicitante,+52 509 429 1367,True,2024-10-31 01:54:58,,0,Oficial de cubierta,EMP00000394,,
395,user395@hotmail.com,Clara,Gaytán,Biblioteca,solicitante,+52 382 115 5072,True,2024-12-28 10:29:48,,0,Peón forestales,EMP00000395,,
396,user396@utvt.edu.mx,Indira,Venegas,Mantenimiento,solicitante,+52 595 111 1448,True,2025-03-06 12:35:58,,0,Laminador de vidrio,EMP00000396,,
397,user397@hotmail.com,Irene,Arredondo,Desarrollo Académico,solicitante,+52 965 795 7555,True,2025-09-06 10:17:39,,0,Peón de explotaciones ganaderas,EMP00000397,,
398,user398@hotmail.com,María del Carmen,Madera,Finanzas,solicitante,+52 229 583 1367,True,2025-05-12 06:56:18,,0,Filósofo,EMP00000398,,
399,user399@live.com,Leonardo,Sandoval,Rectoría,solicitante,+52 841 416 4994,True,2025-05-25 06:27:53,,0,Oficinista general,EMP00000399,,
400,user400@hotmail.com,Óliver,Cardona,Finanzas,solicitante,+52 668 136 2323,True,2025-02-04 23:23:24,,0,Operador de máquinas lavarropas,EMP00000400,,
401,user401@live.com,Barbara,Granados,Seguridad,solicitante,+52 884 401 9846,True,2024-11-22 12:32:17,,0,Operador de instalaciones de producción de energía,EMP00000401,,
402,user402@live.com,María del Carmen,Altamirano,Comunicación,solicitante,+52 912 758 9931,True,2024-12-10 02:27:33,,0,Cazador,EMP00000402,,
403,user403@outlook.com,Alberto,Olvera,Sistemas y TI,solicitante,+52 111 283 6466,True,2024-10-29 14:11:15,,0,Recolector de dinero en aparatos de venta automática y lector de medidores,EMP00000403,,
404,user404@icloud.com,Eloy,Ocasio,Rectoría,solicitante,+52 181 791 7487,True,2025-05-29 16:37:30,,0,Constructor de casas,EMP00000404,,
405,user405@outlook.com,Lucas,Palomino,Seguridad,solicitante,+52 993 191 2590,True,2025-03-25 03:43:02,,0,Director de investigación y desarrollo,EMP00000405,,
406,user406@utvt.edu.mx,Lorena,Matos,Transporte,solicitante,+52 831 356 8120,True,2025-08-24 10:46:56,,0,Director de ventas y comercialización,EMP00000406,,
407,user407@hotmail.com,Indira,Barrios,Dirección Administrativa,solicitante,+52 535 273 6897,True,2025-08-30 15:50:16,,0,Modisto,EMP00000407,,
408,user408@utvt.edu.mx,Karla,Badillo,Jurídico,solicitante,+52 197 261 4358,True,2025-05-20 03:49:43,,0,Técnico en ciencias físicas y químicas,EMP00000408,,
409,user409@gmail.com,Jerónimo,Manzanares,Biblioteca,solicitante,+52 831 538 7542,True,2024-12-25 13:26:16,,0,Conductor de motocicletas,EMP00000409,,
410,user410@live.com,Cristian,Ceballos,Planeación,solicitante,+52 763 971 9841,True,2024-11-22 07:14:57,,0,Empleado de centro de llamadas,EMP00000410,,
411,user411@icloud.com,Cristina,Pulido,Almacén,solicitante,+52 666 447 4909,True,2025-08-23 03:46:06,,0,Director de cine,EMP00000411,,
412,user412@gmail.com,Wilfrido,Bustos,Compras,solicitante,+52 789 547 9694,True,2025-03-07 14:56:07,,0,Herrero,EMP00000412,,
413,user413@outlook.com,Jos,Vera,Vinculación,solicitante,+52 932 821 9247,True,2025-07-15 11:50:03,,0,Conductor de autobús,EMP00000413,,
414,user414@live.com,David,Huerta,Recursos Humanos,solicitante,+52 245 829 5878,True,2025-07-14 06:52:51,,0,"Director de empresas de abastecimiento, distribución y afines",EMP00000414,,
415,user415@hotmail.com,Abelardo,Garibay,Planeación,solicitante,+52 897 283 7243,True,2024-11-02 05:08:07,,0,Reponedor de estanterías,EMP00000415,,
416,user416@outlook.com,Lorenzo,de la Crúz,Calidad,solicitante,+52 576 108 8032,True,2025-01-31 04:09:02,,0,Profesional de nivel medio en actividades culturales y artísticas,EMP00000416,,
417,user417@hotmail.com,Paola,Olivo,Sistemas y TI,solicitante,+52 126 945 8872,True,2025-01-24 08:04:11,,0,Tasador,EMP00000417,,
418,user418@icloud.com,Ofelia,Saldivar,Recursos Humanos,solicitante,+52 387 666 7802,True,2025-07-17 07:12:41,,0,Barrendero,EMP00000418,,
419,user419@gmail.com,Leticia,de Jesús,Vinculación,solicitante,+52 666 398 7842,True,2025-07-16 11:35:26,,0,Cobrador,EMP00000419,,
420,user420@yahoo.com,Elsa,Crespo,Finanzas,solicitante,+52 841 864 3843,True,2024-12-18 13:25:46,,0,Operador de instalaciones mineras,EMP00000420,,
421,user421@yahoo.com,Aldo,Uribe,Seguridad,solicitante,+52 426 297 2098,True,2025-07-10 21:33:20,,0,Director de explotaciones de minería,EMP00000421,,
422,user422@yahoo.com,Porfirio,Farías,Vinculación,solicitante,+52 192 213 7048,True,2025-04-17 21:10:24,,0,Diseñador de interior,EMP00000422,,
423,user423@yahoo.com,Jesús,Mascareñas,Biblioteca,solicitante,+52 104 707 2984,True,2025-07-27 10:04:27,,0,Químico,EMP00000423,,
424,user424@utvt.edu.mx,Miriam,Godínez,Comunicación,solicitante,+52 478 401 2977,True,2025-08-08 21:16:09,,0,Veterinario,EMP00000424,,
425,user425@hotmail.com,Genaro,Linares,Vinculación,solicitante,+52 428 194 9508,True,2025-01-11 06:03:51,,0,Operario en cemento armado y enfoscador,EMP00000425,,
426,user426@gmail.com,Gilberto,Anguiano,Almacén,solicitante,+52 266 668 8752,True,2024-11-02 01:50:42,,0,Dentista,EMP00000426,,
427,user427@hotmail.com,Cristal,Angulo,Servicios Escolares,solicitante,+52 232 636 6051,True,2025-04-08 15:07:30,,0,Ingeniero medioambiental,EMP00000427,,
428,user428@live.com,Delia,Salazar,Jurídico,solicitante,+52 821 861 8036,True,2025-03-22 11:46:22,,0,Laminador de vidrio,EMP00000428,,
429,user429@utvt.edu.mx,Mariana,Mota,Mantenimiento,solicitante,+52 596 677 8655,True,2025-09-13 07:17:14,,0,Técnico en ciencias biológicas,EMP00000429,,
430,user430@live.com,Ilse,Guajardo,Recursos Humanos,solicitante,+52 338 418 6630,True,2025-07-01 18:38:33,,0,Técnico agropecuario,EMP00000430,,
431,user431@yahoo.com,Isabel,Ramón,Finanzas,solicitante,+52 821 349 6341,True,2025-07-03 21:24:07,,0,Barnizador,EMP00000431,,
432,user432@yahoo.com,Juan,Laureano,Transporte,solicitante,+52 210 868 5200,True,2025-07-19 22:39:20,,0,"Gerente de centros deportivos, de esparcimiento y culturales",EMP00000432,,
433,user433@yahoo.com,Ángel,Barrera,Servicios Escolares,solicitante,+52 294 753 9699,True,2025-08-01 11:58:18,,0,Escribiente público,EMP00000433,,
434,user434@icloud.com,Salma,Rolón,Comunicación,solicitante,+52 242 183 1602,True,2025-06-23 04:38:56,,0,Soplador de vidrio,EMP00000434,,
435,user435@gmail.com,Luis Miguel,Valle,Vinculación,solicitante,+52 290 461 1849,True,2025-08-11 03:51:42,,0,Peón de jardinería y horticultura,EMP00000435,,
436,user436@live.com,Marcela,Armendáriz,Rectoría,solicitante,+52 966 681 1206,True,2025-06-22 12:30:03,,0,Operador de instalaciones de procesamiento de minerales y rocas,EMP00000436,,
437,user437@gmail.com,Celia,Suárez,Recursos Humanos,solicitante,+52 730 649 8456,True,2025-07-30 10:55:52,,0,Matemático,EMP00000437,,
438,user438@gmail.com,Susana,Suárez,Seguridad,solicitante,+52 338 725 8367,True,2025-06-08 02:41:58,,0,Auxiliar de servicio de abordo,EMP00000438,,
439,user439@outlook.com,Alejandra,Mesa,Sistemas y TI,solicitante,+52 581 858 7635,True,2025-01-25 19:33:54,,0,Director de recursos humanos,EMP00000439,,
440,user440@icloud.com,Juan,León,Mantenimiento,solicitante,+52 907 958 1201,True,2025-05-25 00:47:16,,0,Economista,EMP00000440,,
441,user441@outlook.com,María José,Cardona,Seguridad,solicitante,+52 679 243 6508,True,2025-07-24 16:15:37,,0,Especialista en métodos pedagógicos,EMP00000441,,
442,user442@outlook.com,Wilfrido,Cadena,Planeación,solicitante,+52 873 897 9266,True,2024-10-27 04:23:37,,0,Profesional de nivel medio de partería,EMP00000442,,
443,user443@icloud.com,María,Cantú,Compras,solicitante,+52 441 353 4225,True,2025-02-27 19:10:09,,0,Médico especialista,EMP00000443,,
444,user444@hotmail.com,Laura,Rodrígez,Dirección Académica,solicitante,+52 482 566 6973,True,2024-12-14 07:06:17,,0,Albañil,EMP00000444,,
445,user445@icloud.com,Vicente,Varela,Sistemas y TI,solicitante,+52 381 432 2126,True,2025-01-29 12:15:13,,0,Montador de estructuras metálicas,EMP00000445,,
446,user446@utvt.edu.mx,Fidel,Posada,Seguridad,solicitante,+52 234 300 6656,True,2025-05-18 03:40:00,,0,"Operador de máquinas de embalaje, embotellamiento y etiquetado ",EMP00000446,,
447,user447@gmail.com,Paulina,Cavazos,Dirección Administrativa,solicitante,+52 757 396 7064,True,2025-05-16 01:12:08,,0,Ingeniero industrial,EMP00000447,,
448,user448@gmail.com,Manuel,Garza,Compras,solicitante,+52 334 341 5924,True,2024-12-13 14:43:00,,0,Conserje,EMP00000448,,
449,user449@gmail.com,Luis Manuel,Ferrer,Dirección Administrativa,solicitante,+52 775 269 6615,True,2025-08-29 19:00:00,,0,Asistente de venta,EMP00000449,,
450,user450@yahoo.com,Amelia,Arreola,Compras,solicitante,+52 562 120 9283,True,2025-03-05 18:02:27,,0,Acarreador de agua,EMP00000450,,
451,user451@gmail.com,Yuridia,Puente,Comunicación,solicitante,+52 534 319 8657,True,2024-12-27 14:44:37,,0,Técnico en ciencias físicas y químicas,EMP00000451,,
452,user452@icloud.com,Patricia,Urías,Planeación,solicitante,+52 364 495 1822,True,2025-09-17 03:35:02,,0,Técnico en ciencias físicas y químicas,EMP00000452,,
453,user453@live.com,Lucía,Tejeda,Recursos Humanos,solicitante,+52 321 519 5898,True,2025-05-05 16:25:42,,0,Regulador y operador de máquinas de labrar madera,EMP00000453,,
454,user454@utvt.edu.mx,Jerónimo,Benavides,Dirección Académica,solicitante,+52 590 243 5161,True,2024-12-10 23:58:01,,0,Profesional de medicina,EMP00000454,,
455,user455@outlook.com,Bruno,Carvajal,Seguridad,solicitante,+52 791 905 4067,True,2025-04-08 02:58:05,,0,Operador de instalaciones de tratamiento de agua,EMP00000455,,
456,user456@icloud.com,José Manuél,Medina,Dirección Académica,solicitante,+52 577 884 7341,True,2025-06-02 17:54:25,,0,Herramentista,EMP00000456,,
457,user457@yahoo.com,Leonor,Cano,Biblioteca,solicitante,+52 659 844 1608,True,2025-05-26 16:47:05,,0,Conductor de camiones pesados,EMP00000457,,
458,user458@yahoo.com,Irma,Barreto,Desarrollo Académico,solicitante,+52 640 367 1364,True,2025-09-03 09:18:22,,0,Instalador y reparador de líneas eléctricas,EMP00000458,,
459,user459@outlook.com,Octavio,Heredia,Seguridad,solicitante,+52 282 392 8168,True,2025-07-05 14:35:02,,0,Matemático,EMP00000459,,
460,user460@live.com,Hermelinda,Gallardo,Dirección Académica,solicitante,+52 869 717 4405,True,2025-05-29 10:16:08,,0,Cuidador de niños,EMP00000460,,
461,user461@gmail.com,Mariana,Ríos,Finanzas,solicitante,+52 817 141 8434,True,2024-11-24 02:30:25,,0,Trabajador agropecuario de subsistencia,EMP00000461,,
462,user462@live.com,Mariano,Tejada,Desarrollo Académico,solicitante,+52 214 735 7839,True,2025-08-30 04:15:36,,0,Lavandero,EMP00000462,,
463,user463@live.com,Miguel Ángel,Bañuelos,Transporte,solicitante,+52 310 177 8083,True,2025-08-20 13:59:18,,0,Operador de máquinas de coser,EMP00000463,,
464,user464@hotmail.com,Benito,Barragán,Recursos Humanos,solicitante,+52 381 363 5332,True,2024-10-04 02:47:15,,0,Vendedor de quioscos y de puestos de mercado,EMP00000464,,
465,user465@hotmail.com,Francisco,Jimínez,Calidad,solicitante,+52 932 401 1627,True,2025-03-30 20:33:29,,0,Mecánico-montador de instalaciones de refrigeración y climatización,EMP00000465,,
466,user466@outlook.com,Raquel,Griego,Vinculación,solicitante,+52 111 525 4394,True,2025-07-12 08:48:19,,0,Trabajador forestal calificado,EMP00000466,,
467,user467@live.com,Gerardo,Sotelo,Transporte,solicitante,+52 255 405 5596,True,2025-06-15 03:21:26,,0,Agente de seguros,EMP00000467,,
468,user468@yahoo.com,Eduardo,Cuellar,Mantenimiento,solicitante,+52 257 653 9929,True,2024-11-06 05:19:10,,0,Mecánico y reparador en electrónica,EMP00000468,,
469,user469@live.com,Elsa,Alejandro,Vinculación,solicitante,+52 291 763 3767,True,2024-12-13 15:04:26,,0,Diseñador de interior,EMP00000469,,
470,user470@icloud.com,Santiago,Noriega,Vinculación,solicitante,+52 678 266 2328,True,2025-08-01 11:10:18,,0,Parquetero y colocador de suelos,EMP00000470,,
471,user471@gmail.com,Ramón,Gaona,Recursos Humanos,solicitante,+52 673 292 7975,True,2025-07-08 11:35:39,,0,Locutor de televisión,EMP00000471,,
472,user472@yahoo.com,Guadalupe,Ramírez,Compras,solicitante,+52 721 939 3143,True,2025-05-27 18:06:47,,0,Operador de telar y otras máquinas tejedoras,EMP00000472,,
473,user473@gmail.com,Silvano,Gurule,Vinculación,solicitante,+52 176 282 9868,True,2024-11-19 15:03:58,,0,Empleado de biblioteca,EMP00000473,,
474,user474@gmail.com,Luis Manuel,Magaña,Mantenimiento,solicitante,+52 488 687 1809,True,2025-06-09 06:09:16,,0,Ayudante de odontología,EMP00000474,,
475,user475@live.com,Esmeralda,Cortés,Finanzas,solicitante,+52 407 585 1680,True,2024-12-13 08:39:02,,0,Especialista en ciencias políticas,EMP00000475,,
476,user476@utvt.edu.mx,Pedro,Soria,Almacén,solicitante,+52 699 923 3618,True,2025-02-08 21:04:00,,0,Empleado de servicios de transporte,EMP00000476,,
477,user477@gmail.com,Conchita,Fajardo,Compras,solicitante,+52 151 695 7562,True,2025-02-09 17:06:08,,0,Biólogo,EMP00000477,,
478,user478@yahoo.com,Teodoro,Bustamante,Transporte,solicitante,+52 905 650 6759,True,2025-01-14 11:42:01,,0,Miembro de las fuerzas armadas,EMP00000478,,
479,user479@outlook.com,Carmen,Paz,Dirección Administrativa,solicitante,+52 969 515 2050,True,2025-02-27 16:44:26,,0,Secretario (general),EMP00000479,,
480,user480@yahoo.com,Luis Miguel,Crespo,Sistemas y TI,solicitante,+52 262 913 6172,True,2025-05-30 00:57:47,,0,Desarrollador de software,EMP00000480,,
481,user481@icloud.com,Guillermo,Olivas,Rectoría,solicitante,+52 481 788 9897,True,2025-03-16 14:57:00,,0,Ingeniero mecánico,EMP00000481,,
482,user482@hotmail.com,Amanda,Lerma,Servicios Escolares,solicitante,+52 204 648 2725,True,2024-12-18 16:46:07,,0,Fabricante de instrumentos musicales,EMP00000482,,
483,user483@utvt.edu.mx,Porfirio,Ocasio,Transporte,solicitante,+52 151 860 4917,True,2025-07-10 04:04:07,,0,Perforador y sondista de pozos,EMP00000483,,
484,user484@live.com,Rosa,Montes,Transporte,solicitante,+52 480 906 9772,True,2025-09-18 06:44:27,,0,Avicultor,EMP00000484,,
485,user485@yahoo.com,Humberto,Arriaga,Sistemas y TI,solicitante,+52 895 974 4254,True,2025-08-16 10:28:49,,0,Profesional de la protección medioambiental,EMP00000485,,
486,user486@hotmail.com,Adalberto,Quezada,Planeación,solicitante,+52 671 120 5732,True,2025-09-03 09:39:15,,0,Instructor de autoescuela,EMP00000486,,
487,user487@live.com,Gilberto,Muñoz,Compras,solicitante,+52 833 930 7005,True,2025-05-07 03:45:01,,0,Agente de empleo,EMP00000487,,
488,user488@icloud.com,Elias,Gamboa,Biblioteca,solicitante,+52 794 545 1034,True,2025-02-23 21:43:59,,0,Instalador y reparador en tecnología de la información y las comunicaciones,EMP00000488,,
489,user489@outlook.com,Noemí,Pizarro,Dirección Administrativa,solicitante,+52 379 510 2902,True,2025-01-02 13:38:06,,0,Ensamblador de equipos electrónicos,EMP00000489,,
490,user490@yahoo.com,Isabela,Avilés,Planeación,solicitante,+52 430 177 7490,True,2025-09-11 21:58:38,,0,Ensamblador de equipos eléctricos,EMP00000490,,
491,user491@utvt.edu.mx,Gabino,Rodríquez,Vinculación,solicitante,+52 255 994 5443,True,2025-02-14 07:25:54,,0,Pescador de agua dulce y en aguas costeras,EMP00000491,,
492,user492@utvt.edu.mx,Homero,Salcido,Calidad,solicitante,+52 205 493 9471,True,2025-05-07 17:34:45,,0,Mampostero,EMP00000492,,
493,user493@icloud.com,Marisol,Laureano,Planeación,solicitante,+52 257 957 9062,True,2025-07-01 21:42:14,,0,Controlador de tráfico aéreo,EMP00000493,,
494,user494@utvt.edu.mx,Gabriel,Segura,Desarrollo Académico,solicitante,+52 563 875 3618,True,2025-05-09 04:47:13,,0,Director de producción de piscicultura y pesca,EMP00000494,,
495,user495@utvt.edu.mx,Francisco,Galarza,Mantenimiento,solicitante,+52 895 205 4432,True,2025-09-26 20:06:50,,0,Pescador de alta mar,EMP00000495,,
496,user496@live.com,Jonás,Menchaca,Seguridad,solicitante,+52 665 278 2078,True,2025-07-10 14:34:08,,0,Profesional de nivel medio de enfermería,EMP00000496,,
497,user497@live.com,Mayte,Jurado,Calidad,solicitante,+52 350 665 6901,True,2025-08-26 04:54:01,,0,Técnico agropecuario,EMP00000497,,
498,user498@live.com,Aurora,Tejada,Seguridad,solicitante,+52 167 580 8743,True,2025-03-20 11:27:47,,0,Prestamista,EMP00000498,,
499,user499@utvt.edu.mx,Mariano,Ulibarri,Finanzas,solicitante,+52 152 646 6675,True,2025-02-22 15:21:20,,0,Jefe de pequeñas poblaciones,EMP00000499,,
500,user500@utvt.edu.mx,Rosario,Palacios,Sistemas y TI,solicitante,+52 748 344 9641,True,2025-06-30 22:46:51,,0,Artesano,EMP00000500,,
501,user501@utvt.edu.mx,Rosalia,Carmona,Transporte,solicitante,+52 688 719 5181,True,2025-03-28 00:05:54,,0,"Panaderos, pasteleros y confiteros",EMP00000501,,
502,user502@icloud.com,Patricio,Pérez,Planeación,solicitante,+52 527 131 3911,True,2025-04-16 09:19:55,,0,Audiólogo,EMP00000502,,
503,user503@utvt.edu.mx,Asunción,Quintana,Dirección Académica,solicitante,+52 620 995 6653,True,2025-02-18 18:21:58,,0,Veterinario,EMP00000503,,
504,user504@hotmail.com,Aurora,López,Biblioteca,solicitante,+52 331 604 8627,True,2024-10-21 20:27:38,,0,Limpiador de fachadas,EMP00000504,,
